time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-04-10T16:30:11.540Z,34.027,-116.9563333,15.26,0.77,ml,14,131,0.06852,0.07,ci,ci40439304,2023-04-10T23:14:37.110Z,"8km E of Yucaipa, CA",earthquake,0.21,0.46,0.02,7,reviewed,ci,ci
2023-04-10T16:27:12.290Z,53.8786666666667,-166.595333333333,5.33,0.39,ml,9,112,,0.1,av,av91842906,2023-04-10T18:01:04.740Z,"3 km WSW of Dutch Harbor, Alaska",earthquake,0.32,0.62,0.250360013551201,9,reviewed,av,av
2023-04-10T16:26:35.420Z,38.8206673,-122.7821655,1.46,0.85,md,10,77,0.007487,0.02,nc,nc73870295,2023-04-10T17:15:13.648Z,"5km W of Cobb, CA",earthquake,0.37,0.67,0.2,11,automatic,nc,nc
2023-04-10T16:26:34.491Z,54.4205,-161.6139,25.4,1.6,ml,,,,0.53,ak,ak0234lnfac2,2023-04-10T16:58:34.488Z,"84 km SSE of King Cove, Alaska",earthquake,,5.5,,,reviewed,ak,ak
2023-04-10T16:12:24.070Z,61.5152,-152.1266,6.8,0.9,ml,,,,0.23,ak,ak0234lnc7pc,2023-04-10T16:54:57.781Z,"65 km SW of Skwentna, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-04-10T16:08:08.480Z,58.1733333333333,-155.336333333333,1.04,0.26,ml,5,238,,0.07,av,av91842881,2023-04-10T17:49:06.730Z,"85 km NW of Karluk, Alaska",earthquake,0.71,1.52,0.336201885499261,5,reviewed,av,av
2023-04-10T16:06:40.230Z,51.8546666666667,-177.924,8.22,1.19,ml,4,160,,0.25,av,av91842876,2023-04-10T17:41:55.450Z,"88 km W of Adak, Alaska",earthquake,1.11,2.09,0.260218753213973,4,reviewed,av,av
2023-04-10T16:02:58.890Z,17.9586666666667,-66.963,14.23,2.3,md,9,200,0.07805,0.11,pr,pr71403748,2023-04-10T16:22:29.040Z,"5 km WSW of Fuig, Puerto Rico",earthquake,0.84,0.73,0.06780530783226,7,reviewed,pr,pr
2023-04-10T15:54:05.530Z,38.788166,-122.7458344,1.61,1.16,md,16,85,0.008655,0.02,nc,nc73870285,2023-04-10T19:05:14.341Z,"2km NE of The Geysers, CA",earthquake,0.24,0.51,0.18,16,automatic,nc,nc
2023-04-10T15:53:00.592Z,54.2959,-159.8829,15.4,2.3,ml,,,,0.65,ak,ak0234lmzlng,2023-04-10T16:51:32.485Z,"122 km SSE of Sand Point, Alaska",earthquake,,2.7,,,reviewed,ak,ak
2023-04-10T15:51:49.070Z,17.998,-66.85,16.54,2.04,md,5,158,0.036,0.06,pr,pr71403743,2023-04-10T16:20:42.550Z,"3 km SE of Palomas, Puerto Rico",earthquake,0.63,0.75,0.0190589067164333,3,reviewed,pr,pr
2023-04-10T15:47:39.420Z,17.971,-66.9818333333333,6.97,2.72,md,12,182,0.0594,0.1,pr,pr71403728,2023-04-10T22:16:27.742Z,"6 km E of La Parguera, Puerto Rico",earthquake,0.48,0.3,0.121212046997109,7,reviewed,pr,pr
2023-04-10T15:44:00.970Z,37.4678345,-121.7761688,7.29,1.19,md,10,124,0.02599,0.03,nc,nc73870275,2023-04-10T18:39:14.176Z,"12km NNE of Alum Rock, CA",earthquake,0.76,0.67,0.14,7,automatic,nc,nc
2023-04-10T15:36:42.500Z,53.8758333333333,-166.589333333333,6.42,0.3,ml,11,114,,0.12,av,av91842851,2023-04-11T00:49:48.130Z,"3 km WSW of Dutch Harbor, Alaska",earthquake,0.31,0.56,0.23536333998809,11,reviewed,av,av
2023-04-10T15:34:03.770Z,33.9953333,-116.8498333,6.39,0.93,ml,25,77,0.05289,0.1,ci,ci40439296,2023-04-10T23:10:43.494Z,"8km NNE of Banning, CA",earthquake,0.18,0.4,0.128,22,reviewed,ci,ci
2023-04-10T15:28:59.740Z,53.8625,-166.7935,7.45,-0.37,ml,7,124,,0.13,av,av91842841,2023-04-11T00:53:17.260Z,"16 km W of Dutch Harbor, Alaska",earthquake,0.42,0.75,0.24320434847384,7,reviewed,av,av
2023-04-10T15:26:48.180Z,53.8666666666667,-166.801333333333,6.34,-0.51,ml,5,157,,0.1,av,av91842836,2023-04-11T00:55:08.920Z,"17 km W of Dutch Harbor, Alaska",earthquake,0.5,0.86,0.237939698663662,5,reviewed,av,av
2023-04-10T15:26:19.090Z,38.8053322,-122.8164978,2.86,0.42,md,10,83,0.01677,0.03,nc,nc73870265,2023-04-10T15:54:12.112Z,"6km WNW of The Geysers, CA",earthquake,0.46,1,0.24,10,automatic,nc,nc
2023-04-10T15:25:52.090Z,31.68585898,-104.4555733,3.355102539,3.3,ml,10,66,0.02589908967,0.1,tx,tx2023habk,2023-04-11T15:29:40.016Z,"54 km S of Whites City, New Mexico",earthquake,0.919307915,1.150045957,0.2,6,reviewed,tx,tx
2023-04-10T15:23:08.380Z,53.863,-166.790666666667,7.85,0.5,ml,9,122,,0.15,av,av91842826,2023-04-11T00:59:00.970Z,"16 km W of Dutch Harbor, Alaska",earthquake,0.44,0.57,0.193653858500531,9,reviewed,av,av
2023-04-10T15:22:06.034Z,-48.1751,-9.9402,10,4.9,mb,34,78,23.803,0.94,us,us6000k3ar,2023-04-10T15:53:01.040Z,"southern Mid-Atlantic Ridge",earthquake,5.97,1.861,0.099,32,reviewed,us,us
2023-04-10T15:21:39.590Z,53.4076666666667,-168.286166666667,10.48,1.02,ml,5,299,,0.12,av,av91842821,2023-04-11T01:03:03.560Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,2.43,1.84,0.552390433266839,5,reviewed,av,av
2023-04-10T15:20:42.200Z,51.927,179.592,4.46,0.74,ml,4,173,,0.2,av,av91842816,2023-04-11T01:06:40.810Z,"259 km W of Adak, Alaska",earthquake,0.77,1.87,0.261418455703622,4,reviewed,av,av
2023-04-10T15:17:07.344Z,60.9433,-150.8074,33.6,1.8,ml,,,,0.37,ak,ak0234lmrv72,2023-04-10T15:19:30.963Z,"6 km WNW of Point Possession, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-04-10T15:13:53.230Z,53.8661666666667,-166.797333333333,7.58,-0.33,ml,7,130,,0.15,av,av91842786,2023-04-11T01:11:58.670Z,"16 km W of Dutch Harbor, Alaska",earthquake,0.46,0.8,0.18869111620978,7,reviewed,av,av
2023-04-10T15:08:54.280Z,38.8308334,-122.8161697,1.66,0.49,md,11,94,0.008823,0.01,nc,nc73870260,2023-04-10T17:19:12.680Z,"8km NW of The Geysers, CA",earthquake,0.41,0.72,0.3,12,automatic,nc,nc
2023-04-10T15:08:38.549Z,61.1257,-151.3577,63.5,2.8,ml,,,,0.29,ak,ak0234lmq05q,2023-04-10T15:10:16.902Z,"13 km WNW of Tyonek, Alaska",earthquake,,0.9,,,automatic,ak,ak
2023-04-10T15:07:42.380Z,19.1303333333333,-155.3995,31.04,1.8,md,41,182,,0.13,hv,hv73360712,2023-04-11T03:36:24.910Z,"11 km SE of Pāhala, Hawaii",earthquake,0.49,0.74,0.152945703186945,20,reviewed,hv,hv
2023-04-10T15:05:38.300Z,53.8623333333333,-166.791,7.43,-0.17,ml,7,122,,0.19,av,av91842771,2023-04-11T01:15:15.740Z,"16 km W of Dutch Harbor, Alaska",earthquake,0.54,0.98,0.235858002795037,7,reviewed,av,av
2023-04-10T15:01:46.397Z,59.9283,-152.5772,86.9,1.5,ml,,,,0.35,ak,ak0234lmoiwc,2023-04-10T15:04:01.839Z,"45 km WNW of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2023-04-10T14:54:59.890Z,53.8643333333333,-166.794833333333,7.53,0.03,ml,7,127,,0.16,av,av91842751,2023-04-11T01:26:20.520Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,0.5,0.87,0.282088515563996,7,reviewed,av,av
2023-04-10T14:54:49.880Z,53.868,-166.795666666667,7.44,-0.98,ml,4,151,,0.09,av,av91097318,2023-04-11T01:33:01.310Z,"16 km W of Dutch Harbor, Alaska",earthquake,0.52,0.92,0.122549409580513,4,reviewed,av,av
2023-04-10T14:54:46.898Z,63.0097,-151.5943,10.2,1.4,ml,,,,0.57,ak,ak0234lmeg4x,2023-04-10T14:57:30.882Z,"59 km S of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-04-10T14:53:12.280Z,53.8653333333333,-166.797166666667,7.44,-0.19,ml,7,129,,0.13,av,av91842746,2023-04-11T01:35:13.890Z,"16 km W of Dutch Harbor, Alaska",earthquake,0.43,0.77,0.145638910579281,7,reviewed,av,av
2023-04-10T14:51:00.950Z,33.4796667,-116.4948333,13.7,2.72,ml,112,24,0.07238,0.19,ci,ci40439288,2023-04-10T22:24:42.500Z,"19km ESE of Anza, CA",earthquake,0.12,0.2,0.16,160,reviewed,ci,ci
2023-04-10T14:50:54.400Z,33.4861667,-116.4938333,12.72,2.11,ml,45,46,0.06797,0.17,ci,ci40439280,2023-04-10T21:59:21.188Z,"18km ESE of Anza, CA",earthquake,0.21,0.41,0.122,16,reviewed,ci,ci
2023-04-10T14:49:35.779Z,65.0536,-150.179,3.2,1.3,ml,,,,0.76,ak,ak0234lmdcp5,2023-04-10T14:51:33.043Z,"22 km ENE of Manley Hot Springs, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-04-10T14:46:55.213Z,56.7204,-156.086,15,2.3,ml,,,,0.34,ak,ak0234lmcr1t,2023-04-10T14:48:24.750Z,"118 km SE of Ugashik, Alaska",earthquake,,1.3,,,automatic,ak,ak
2023-04-10T14:32:07.383Z,32.26501465,-101.9295446,5.91805013,2.2,ml,22,62,0.03755624056,0.1,tx,tx2023gzzp,2023-04-11T10:47:23.004Z,"20 km NW of Stanton, Texas",earthquake,0.6005072859,1.737000962,0.1,27,reviewed,tx,tx
2023-04-10T14:20:52.280Z,53.8726666666667,-166.554,4.2,0.17,ml,12,109,,0.13,av,av91842726,2023-04-11T01:38:34.800Z,"1 km W of Unalaska, Alaska",earthquake,0.3,0.71,0.186822080813231,12,reviewed,av,av
2023-04-10T14:20:18.110Z,38.8348351,-122.8164978,1.52,0.32,md,7,111,0.01248,0.02,nc,nc73870250,2023-04-10T16:00:14.150Z,"8km W of Cobb, CA",earthquake,0.38,0.81,0.15,9,automatic,nc,nc
2023-04-10T14:20:00.932Z,60.9344,-150.8596,58,1.9,ml,,,,0.77,ak,ak0234lm728t,2023-04-10T14:22:39.857Z,"9 km W of Point Possession, Alaska",earthquake,,1.2,,,automatic,ak,ak
2023-04-10T14:19:40.910Z,58.1646666666667,-155.3255,1.99,0.87,ml,8,182,,0.07,av,av91842721,2023-04-11T01:42:31.810Z,"84 km NW of Karluk, Alaska",earthquake,0.28,0.62,0.376127087551192,8,reviewed,av,av
2023-04-10T14:19:16.890Z,53.8785,-166.591166666667,6,0.27,ml,11,112,,0.13,av,av91842716,2023-04-11T01:51:25.600Z,"3 km WSW of Dutch Harbor, Alaska",earthquake,0.32,0.61,0.218790444277233,11,reviewed,av,av
2023-04-10T14:14:09.710Z,18.1566666666667,-67.9313333333333,81.82,3.38,md,22,108,0.07926,0.3,pr,pr71403718,2023-04-10T15:39:14.340Z,"68 km SE of Punta Cana, Dominican Republic",earthquake,1.45,1.11,0.0915513617542265,16,reviewed,pr,pr
2023-04-10T14:13:32.623Z,63.0827,-151.4836,7.6,1.3,ml,,,,0.68,ak,ak0234lm5mog,2023-04-10T14:16:10.209Z,"52 km SSE of Denali National Park, Alaska",earthquake,,0.5,,,automatic,ak,ak
2023-04-10T14:06:17.080Z,38.7991676,-122.7733307,1.62,1.37,md,8,77,0.01074,0.02,nc,nc73870240,2023-04-10T15:07:14.839Z,"3km NNW of The Geysers, CA",earthquake,0.37,1.25,0.11,9,automatic,nc,nc
2023-04-10T14:04:03.710Z,35.7673333,-120.3023333,4.17,0.88,md,26,146,0.0311,0.05,nc,nc73870235,2023-04-11T11:11:12.134Z,"5km N of Cholame, CA",earthquake,0.47,0.3,0.057,8,reviewed,nc,nc
2023-04-10T14:01:27.880Z,53.8676666666667,-166.806333333333,6.01,-0.15,ml,6,138,,0.08,av,av91842701,2023-04-11T01:53:37.300Z,"17 km W of Dutch Harbor, Alaska",earthquake,0.37,0.74,0.277341556939021,6,reviewed,av,av
2023-04-10T13:58:46.570Z,18.6555,-64.9485,75,3.54,md,18,248,0.3025,0.24,pr,pr2023100001,2023-04-10T15:17:29.788Z,"34 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.49,1.73,0.09,11,reviewed,pr,pr
2023-04-10T13:56:09.770Z,62.7369,-149.0354,46.8,2.5,ml,,,,0.74,ak,ak0234lltd1z,2023-04-10T13:58:01.331Z,"63 km ENE of Chase, Alaska",earthquake,,0.7,,,automatic,ak,ak
2023-04-10T13:52:53.040Z,33.589,-116.6115,13.14,0.97,ml,30,41,0.01585,0.15,ci,ci40439264,2023-04-10T15:07:39.820Z,"7km ENE of Anza, CA",earthquake,0.25,0.37,0.184,27,reviewed,ci,ci
2023-04-10T13:51:24.146Z,63.0234,-150.4581,104.5,1.7,ml,,,,0.31,ak,ak0234llsbmm,2023-04-10T13:58:03.990Z,"Central Alaska",earthquake,,1.6,,,automatic,ak,ak
2023-04-10T13:41:36.840Z,33.1655,-115.6293333,5.45,1.25,ml,25,56,0.01657,0.16,ci,ci40439256,2023-04-10T21:46:09.706Z,"12km WNW of Calipatria, CA",earthquake,0.34,0.31,0.321,18,reviewed,ci,ci
2023-04-10T13:39:10.141Z,51.8494,-178.0233,4.7,2,ml,,,,0.41,ak,ak0234llppzq,2023-04-11T01:58:08.470Z,"95 km W of Adak, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2023-04-10T13:39:01.170Z,33.042,-116.3951667,6.28,0.69,ml,14,100,0.05045,0.11,ci,ci40439248,2023-04-10T23:46:13.393Z,"20km ESE of Julian, CA",earthquake,0.23,0.6,0.194,5,reviewed,ci,ci
2023-04-10T13:36:20.210Z,53.8663333333333,-166.797,7.68,-0.23,ml,7,130,,0.14,av,av91842676,2023-04-11T02:01:26.340Z,"16 km W of Dutch Harbor, Alaska",earthquake,0.45,0.81,0.165292323840792,7,reviewed,av,av
2023-04-10T13:36:06.660Z,53.8645,-166.791833333333,6.98,-0.43,ml,4,146,,0.07,av,av91097323,2023-04-11T02:04:41.290Z,"16 km W of Dutch Harbor, Alaska",earthquake,0.45,0.84,0.167107331544892,4,reviewed,av,av
2023-04-10T13:36:04.110Z,53.84,-166.757833333333,7.85,-0.61,ml,4,124,,0.31,av,av91097328,2023-04-11T02:06:32.850Z,"15 km WSW of Unalaska, Alaska",earthquake,2.17,2.34,0.259093095838228,4,reviewed,av,av
2023-04-10T13:35:29.387Z,66.3695,-154.7399,0,1.9,ml,,,,1.09,ak,ak0234llowl3,2023-04-10T13:45:16.200Z,"41 km NNW of Hughes, Alaska",earthquake,,0.6,,,automatic,ak,ak
2023-04-10T13:33:45.870Z,53.8631666666667,-166.783,8.18,2.93,ml,21,113,,0.14,av,av91842671,2023-04-11T02:13:26.670Z,"16 km W of Dutch Harbor, Alaska",earthquake,0.34,0.18,0.265035013317105,27,reviewed,av,av
2023-04-10T13:14:05.410Z,33.7071667,-116.8173333,15.1,0.43,ml,15,96,0.08105,0.08,ci,ci40439240,2023-04-10T23:43:57.376Z,"8km ESE of Valle Vista, CA",earthquake,0.31,0.5,0.135,9,reviewed,ci,ci
2023-04-10T12:59:11.150Z,33.1621667,-116.466,8.3,0.56,ml,22,84,0.08779,0.16,ci,ci40439224,2023-04-10T21:54:20.470Z,"13km SW of Borrego Springs, CA",earthquake,0.26,1.08,0.188,13,reviewed,ci,ci
2023-04-10T12:56:41.440Z,19.179666519165,-155.489334106445,35.5200004577637,2.03999996,md,35,88,,0.109999999,hv,hv73360657,2023-04-10T12:59:40.120Z,"Island of Hawaii, Hawaii",earthquake,0.61,0.860000014,1.75,18,automatic,hv,hv
2023-04-10T12:53:45.880Z,38.8161659,-122.8238297,2.4,1.09,md,19,71,0.0084,0.02,nc,nc73870225,2023-04-10T14:14:12.529Z,"7km NW of The Geysers, CA",earthquake,0.25,0.6,0.28,20,automatic,nc,nc
2023-04-10T12:46:28.800Z,51.8598333333333,-178.064166666667,3.58,0.85,ml,4,178,,0.15,av,av91842626,2023-04-11T02:20:23.750Z,"98 km W of Adak, Alaska",earthquake,1.24,0.64,0.303413428175575,4,reviewed,av,av
2023-04-10T12:38:03.715Z,61.8217,-151.9267,106.9,1.2,ml,,,,0.36,ak,ak0234ll429c,2023-04-10T12:40:49.021Z,"33 km SW of Skwentna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2023-04-10T12:32:34.030Z,38.8396683,-122.8148346,1.25,0.93,md,16,64,0.01616,0.02,nc,nc73870220,2023-04-10T14:02:11.449Z,"8km WNW of Cobb, CA",earthquake,0.22,0.46,0.24,17,automatic,nc,nc
2023-04-10T12:19:51.690Z,38.818,-122.7653333,2.03,0.45,md,20,82,0.01289,0.04,nc,nc73870215,2023-04-12T00:52:35.752Z,"4km W of Cobb, CA",earthquake,0.22,0.33,0.123,17,reviewed,nc,nc
2023-04-10T12:16:16.550Z,38.8158333,-122.7633333,1.59,1.36,md,44,45,0.0138,0.06,nc,nc73870210,2023-04-12T00:49:49.702Z,"4km WSW of Cobb, CA",earthquake,0.14,0.2,0.14,35,reviewed,nc,nc
2023-04-10T12:14:42.428Z,63.186,-150.4245,90.5,1.9,ml,,,,2.26,ak,ak0234lkyzxu,2023-04-10T12:16:39.314Z,"76 km ESE of Denali National Park, Alaska",earthquake,,0.9,,,automatic,ak,ak
2023-04-10T12:13:40.920Z,44.7548333,-111.189,18.48,0.31,md,7,129,0.006526,0.16,uu,uu60536676,2023-04-10T20:32:25.050Z,"1 km S of Hebgen Lake Estates, Montana",earthquake,1.91,3.8,0.138,5,reviewed,uu,uu
2023-04-10T12:10:20.320Z,44.7598333,-111.1698333,14.02,0.72,ml,12,110,0.02084,0.16,uu,uu60536671,2023-04-10T13:22:45.640Z,"1 km ESE of Hebgen Lake Estates, Montana",earthquake,0.83,1.6,0.299,2,reviewed,uu,uu
2023-04-10T12:06:46.451Z,60.4859,-149.5048,11.4,1.9,ml,,,,0.49,ak,ak0234lkxait,2023-04-10T12:09:01.052Z,"7 km W of Moose Pass, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-04-10T12:03:42.440Z,33.8408333,-116.1805,9.1,0.61,ml,23,146,0.05565,0.14,ci,ci40439216,2023-04-10T21:22:48.999Z,"14km NNE of Indio, CA",earthquake,0.3,0.66,0.096,16,reviewed,ci,ci
2023-04-10T11:51:48.560Z,18.2161666666667,-67.1841666666667,6.17,2.39,md,4,142,0.2204,0.1,pr,pr71403698,2023-04-10T12:31:31.590Z,"5 km WNW of Mayagüez, Puerto Rico",earthquake,0.37,0.74,0.094320399626961,3,reviewed,pr,pr
2023-04-10T11:41:49.989Z,60.9511,-150.8315,33.8,1.9,ml,,,,0.7,ak,ak0234lkjd92,2023-04-10T11:43:55.961Z,"8 km WNW of Point Possession, Alaska",earthquake,,0.5,,,automatic,ak,ak
2023-04-10T11:32:41.561Z,-23.8609,179.9941,522.49,4.3,mb,35,101,5.185,0.81,us,us6000k39l,2023-04-10T11:56:24.040Z,"south of the Fiji Islands",earthquake,14.53,10.312,0.061,76,reviewed,us,us
2023-04-10T11:30:29.510Z,33.0396667,-116.395,5.84,0.72,ml,22,79,0.06893,0.19,ci,ci40439208,2023-04-10T13:29:11.361Z,"20km ESE of Julian, CA",earthquake,0.34,1.47,0.152,10,reviewed,ci,ci
2023-04-10T11:26:38.565Z,61.5813,-147.8031,26.8,1.9,ml,,,,0.77,ak,ak0234lkg4mo,2023-04-10T11:29:05.583Z,"26 km SSW of Glacier View, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-04-10T11:21:38.470Z,34.2553333,-118.6978333,10.41,1.36,ml,32,51,0.0236,0.19,ci,ci40439200,2023-04-10T21:16:26.735Z,"4km ESE of Simi Valley, CA",earthquake,0.27,0.44,0.089,23,reviewed,ci,ci
2023-04-10T11:21:22.782Z,8.9557,93.7833,10.05,4.5,mb,29,107,2.871,0.52,us,us6000k39m,2023-04-10T12:07:28.040Z,"Nicobar Islands, India region",earthquake,5.93,4.621,0.14,15,reviewed,us,us
2023-04-10T11:16:39.180Z,58.5485,-154.4795,4.3,0.45,ml,5,283,,0.12,av,av91842551,2023-04-11T02:30:12.100Z,"Alaska Peninsula",earthquake,1.12,0.74,0.162016886885975,5,reviewed,av,av
2023-04-10T11:16:12.160Z,34.2558333,-118.7003333,10.36,1.25,ml,29,63,0.02565,0.17,ci,ci40439192,2023-04-10T20:57:22.365Z,"4km ESE of Simi Valley, CA",earthquake,0.27,0.44,0.135,26,reviewed,ci,ci
2023-04-10T11:15:46.510Z,53.9306666666667,-166.7565,3.53,0.52,ml,7,179,,0.12,av,av91842546,2023-04-11T02:33:14.870Z,"14 km WNW of Dutch Harbor, Alaska",earthquake,0.43,0.46,0.172492482077561,7,reviewed,av,av
2023-04-10T11:13:41.909Z,61.8645,-149.2671,19.6,1.3,ml,,,,0.42,ak,ak0234lkdcku,2023-04-10T11:15:49.884Z,"13 km N of Fishhook, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-04-10T11:00:21.220Z,34.103,-117.3193333,17.52,1.09,ml,51,59,0.04253,0.15,ci,ci40439184,2023-04-10T20:51:34.880Z,"3km N of Colton, CA",earthquake,0.2,0.33,0.232,27,reviewed,ci,ci
2023-04-10T10:56:33.109Z,35.61866667,-97.9905,7.16,1.55,ml,62,46,0.1331738667,0.27,ok,ok2023gzsm,2023-04-11T17:03:06.997Z,"10 km NNW of El Reno, Oklahoma",earthquake,,0.6,0.2,5,reviewed,ok,ok
2023-04-10T10:54:41.501Z,-32.5966,-70.8445,75.638,4.7,mb,40,102,0.298,0.53,us,us6000k39b,2023-04-11T15:36:37.678Z,"20 km NNW of San Felipe, Chile",earthquake,3.67,2.46,0.167,11,reviewed,us,us
2023-04-10T10:50:15.890Z,38.8235,-122.8031667,2.3,0.43,md,27,33,0.005397,0.04,nc,nc73870200,2023-04-12T00:45:11.162Z,"6km NW of The Geysers, CA",earthquake,0.16,0.25,0.174,27,reviewed,nc,nc
2023-04-10T10:49:37.043Z,-15.8779,-173.792,142.695,4.5,mb,38,76,2.763,1.35,us,us6000k39c,2023-04-10T11:12:39.040Z,"8 km N of Hihifo, Tonga",earthquake,8,7.618,0.083,42,reviewed,us,us
2023-04-10T10:47:00.050Z,35.62066667,-97.98966667,7.36,0.92,ml,50,49,0.1331738667,0.34,ok,ok2023gzsd,2023-04-11T12:36:40.125Z,"10 km NNW of El Reno, Oklahoma",earthquake,,0.9,0.22,20,reviewed,ok,ok
2023-04-10T10:42:27.540Z,58.1671666666667,-155.295,0.39,0.1,ml,5,172,,0.04,av,av91842526,2023-04-11T02:35:41.570Z,"83 km NW of Karluk, Alaska",earthquake,0.31,1.77,0.153715943573903,5,reviewed,av,av
2023-04-10T10:29:36.550Z,38.8413333,-122.8336667,1.2,0.46,md,21,87,0.003087,0.05,nc,nc73870195,2023-04-12T00:39:16.123Z,"10km NW of The Geysers, CA",earthquake,0.16,0.38,0.144,19,reviewed,nc,nc
2023-04-10T10:22:03.206Z,63.9797,-150.4157,0,1.8,ml,,,,0.76,ak,ak0234ljtret,2023-04-10T10:24:24.167Z,"63 km W of Ferry, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-04-10T10:21:06.844Z,37.5016,-117.9244,0.2,0.8,ml,6,139.93,0.348,0.1936,nn,nn00858052,2023-04-11T01:14:48.060Z,"22 km SE of Dyer, Nevada",earthquake,,5.4,0.45,4,reviewed,nn,nn
2023-04-10T10:18:26.256Z,31.71740744,-104.2587577,6.851391602,2.3,ml,28,61,0.03872187535,0.2,tx,tx2023gzrf,2023-04-11T16:49:34.240Z,"52 km SSE of Whites City, New Mexico",earthquake,0.562072161,0.6177952809,0.2,25,reviewed,tx,tx
2023-04-10T10:11:59.240Z,38.8373337,-122.8081665,1.75,0.28,md,8,111,0.014,0.01,nc,nc73870190,2023-04-10T11:18:11.358Z,"8km WNW of Cobb, CA",earthquake,0.56,3.21,0.15,8,automatic,nc,nc
2023-04-10T10:03:59.451Z,37.5104,-117.9566,0,1.2,ml,8,141.78,0.372,0.1542,nn,nn00858051,2023-04-11T01:02:26.817Z,"19 km SSE of Dyer, Nevada",earthquake,,0,0.51,7,reviewed,nn,nn
2023-04-10T10:00:26.820Z,53.8695,-166.803333333333,6.38,-0.05,ml,4,220,,0.08,av,av91842471,2023-04-11T02:42:09.220Z,"17 km W of Dutch Harbor, Alaska",earthquake,0.67,1,0.214514666899001,4,reviewed,av,av
2023-04-10T09:59:47.459Z,60.5401,-151.9188,83.5,1.9,ml,,,,0.51,ak,ak0234ljgcqh,2023-04-10T10:02:17.148Z,"33 km WSW of Salamatof, Alaska",earthquake,,1.3,,,automatic,ak,ak
2023-04-10T09:54:11.320Z,63.3528,-148.9316,56.9,1.8,ml,,,,0.8,ak,ak0234ljf7d8,2023-04-10T09:56:47.173Z,"4 km SSE of Cantwell, Alaska",earthquake,,0.9,,,automatic,ak,ak
2023-04-10T09:52:03.330Z,38.7963333,-122.7495,1.63,0.47,md,19,94,0.009058,0.06,nc,nc73870185,2023-04-10T20:54:14.052Z,"2km NNE of The Geysers, CA",earthquake,0.17,0.25,0.223,17,reviewed,nc,nc
2023-04-10T09:48:17.127Z,61.7078,-149.5259,37.6,2,ml,,,,0.43,ak,ak0234ljdxio,2023-04-10T09:50:42.098Z,"10 km NNE of Meadow Lakes, Alaska",earthquake,,8.5,,,automatic,ak,ak
2023-04-10T09:47:33.150Z,18.1126666666667,-66.9943333333333,14.55,2.6,md,15,61,0.05895,0.41,pr,pr71403683,2023-04-10T10:17:21.290Z,"Puerto Rico region",earthquake,0.63,1.67,0.0645974032267822,6,reviewed,pr,pr
2023-04-10T09:47:10.144Z,37.5085,-117.9487,1.7,1.1,ml,6,141.31,0.366,0.1255,nn,nn00858050,2023-04-11T00:53:11.173Z,"20 km SSE of Dyer, Nevada",earthquake,,5.4,0.79,6,reviewed,nn,nn
2023-04-10T09:47:01.230Z,34.8825,-116.6696667,0.82,1.08,ml,13,77,0.1372,0.09,ci,ci40439168,2023-04-10T23:38:44.781Z,"32km E of Barstow, CA",earthquake,0.15,0.37,0.11,12,reviewed,ci,ci
2023-04-10T09:43:16.886Z,32.2152,-101.9093,7.074,2.7,mb_lg,41,34,0.235,0.78,us,us6000k390,2023-04-11T18:17:02.542Z,"14 km NW of Stanton, Texas",earthquake,3.82,7.523,0.061,70,reviewed,us,us
2023-04-10T09:43:15.944Z,32.25860596,-101.9241854,6.725056966,2.9,ml,22,65,0.03060738544,0.1,tx,tx2023gzqa,2023-04-11T18:15:13.536Z,"19 km NW of Stanton, Texas",earthquake,0.4565677369,0.8157480817000001,0.2,36,reviewed,tx,tx
2023-04-10T09:38:04.880Z,38.7830009,-122.7259979,0.75,0.69,md,6,131,0.008387,0.01,nc,nc73870180,2023-04-10T10:22:11.102Z,"3km ENE of The Geysers, CA",earthquake,0.86,2.48,0.4,7,automatic,nc,nc
2023-04-10T09:36:10.782Z,61.6209,-149.9589,26.7,1.9,ml,,,,0.44,ak,ak0234ljbcfq,2023-04-10T09:38:33.765Z,"7 km W of Houston, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-04-10T09:35:29.400Z,51.8403333333333,-178.074333333333,5.73,1.44,ml,4,211,,0.09,av,av91842436,2023-04-11T02:55:09.760Z,"99 km W of Adak, Alaska",earthquake,0.45,0.5,0.21003166983186,4,reviewed,av,av
